Date,Open,High,Low,Close,Adj Close,Volume
2010-04-01,5.713790,5.874250,5.713790,5.825410,4.547304,6061745
2010-04-02,5.860290,5.909130,5.832390,5.860290,4.574531,4824742
2010-04-06,5.860290,5.930060,5.860290,5.881220,4.590868,3084624
2010-04-07,5.874250,5.944010,5.874250,5.909130,4.612656,2850984
2010-04-08,5.881220,6.013780,5.874250,5.937030,4.634434,4490766
2010-04-09,5.957960,5.999820,5.923080,5.978890,4.667110,2463973
2010-04-12,6.139350,6.139350,6.041680,6.097490,4.759689,5878273
2010-04-13,6.069590,6.097490,6.020750,6.041680,4.716124,3748277
2010-04-14,6.013780,6.069590,6.013780,6.048660,4.721572,3346932
2010-04-15,6.076570,6.118420,6.048660,6.097490,4.759689,5848172
2010-04-16,6.097490,6.104470,6.041680,6.041680,4.716124,3440101
2010-04-19,5.971920,5.971920,5.783550,5.790530,4.520077,5816638
2010-04-20,5.811460,5.860290,5.797500,5.846340,4.563642,2234633
2010-04-21,5.832390,5.895180,5.832390,5.860290,4.574531,1695683
2010-04-22,5.853320,5.853320,5.783550,5.839360,4.558194,2227466
2010-04-23,5.832390,5.860290,5.825410,5.839360,4.558194,768289
2010-04-26,5.860290,5.964940,5.860290,5.909130,4.612656,2763548
2010-04-27,5.930060,5.950990,5.902150,5.909130,4.612656,1507911
2010-04-28,5.741690,5.867270,5.741690,5.846340,4.563642,1816087
2010-04-29,5.846340,5.895180,5.825410,5.853320,4.569090,1443409
2010-04-30,5.895180,5.978890,5.874250,5.930060,4.628993,4473565
2010-05-03,5.895180,5.895180,5.846340,5.874250,4.585428,1768785
2010-05-04,5.923080,6.013780,5.902150,5.909130,4.612656,3870114
2010-05-05,5.860290,5.867270,5.755640,5.839360,4.558194,4443464
2010-05-06,5.846340,5.895180,5.727740,5.741690,4.481952,2137163
2010-05-07,5.581230,5.699830,5.581230,5.685880,4.438387,3172060
2010-05-10,5.720760,5.734710,5.657970,5.713790,4.460173,2524174
2010-05-11,5.811460,5.811460,5.713790,5.713790,4.460173,1826121
2010-05-12,5.720760,5.748670,5.685880,5.720760,4.465614,1956558
2010-05-13,5.818430,5.916100,5.790530,5.888200,4.596316,6630796
2010-05-14,5.888200,5.888200,5.832390,5.874250,4.585428,1899223
2010-05-17,5.790530,5.860290,5.727740,5.727740,4.471062,1982358
2010-05-18,5.734710,5.811460,5.713790,5.734710,4.476503,2452506
2010-05-19,5.720760,5.811460,5.706810,5.748670,4.487401,1950824
2010-05-20,5.811460,5.811460,5.657970,5.685880,4.438387,1411875
2010-05-21,5.546350,5.588210,5.518440,5.546350,4.329470,1996692
2010-05-24,5.560300,5.609140,5.546350,5.581230,4.356698,1654115
2010-05-25,5.546350,5.546350,5.323100,5.385890,4.204215,2885385
2010-05-26,5.413790,5.455650,5.385890,5.441700,4.247781,2737747
2010-05-27,5.427750,5.490540,5.406820,5.483560,4.280457,1661282
2010-05-28,5.546350,5.581230,5.518440,5.574250,4.351249,2029660
2010-05-31,5.553320,5.623090,5.553320,5.616110,4.383924,1211202
2010-06-01,5.609140,5.609140,5.560300,5.581230,4.356698,709521
2010-06-02,5.553320,5.581230,5.511470,5.511470,4.302242,1284305
2010-06-03,5.595180,5.651000,5.581230,5.609140,4.378483,2236066
2010-06-04,5.609140,5.637040,5.588210,5.602160,4.373035,1394674
2010-06-07,5.511470,5.511470,5.441700,5.483560,4.280457,1315839
2010-06-08,5.476580,5.567280,5.476580,5.546350,4.329470,837091
2010-06-09,5.574250,5.581230,5.476580,5.504490,4.296794,656486
2010-06-10,5.504490,5.588210,5.504490,5.574250,4.351249,753956
2010-06-11,5.651000,5.678900,5.616110,5.644020,4.405711,1301505
2010-06-14,5.699830,5.790530,5.685880,5.713790,4.460173,3412867
2010-06-15,5.713790,5.783550,5.699830,5.755640,4.492841,2015326
2010-06-17,5.790530,5.867270,5.762620,5.811460,4.536414,3817079
2010-06-18,5.853320,5.916100,5.776570,5.867270,4.579979,3407134
2010-06-21,5.902150,5.957960,5.881220,5.923080,4.623545,7439219
2010-06-22,5.923080,5.971920,5.895180,5.923080,4.623545,1661282
2010-06-23,5.902150,6.013780,5.874250,5.930060,4.628993,4145322
2010-06-24,5.923080,5.978890,5.895180,5.902150,4.607207,2491207
2010-06-25,5.860290,6.174240,5.860290,5.971920,4.661669,20505871
2010-06-28,6.069590,6.237030,6.041680,6.139350,4.792365,31889740
2010-06-29,6.167260,6.181210,5.992850,5.999820,4.683448,12830145
2010-06-30,5.930060,6.097490,5.881220,6.083540,4.748799,9830090
2010-07-01,6.104470,6.125400,6.041680,6.062610,4.732462,2330669
2010-07-02,6.041680,6.418420,6.041680,6.418420,5.010206,62443575
2010-07-05,6.613760,6.850960,6.613760,6.823050,5.326059,77430950
2010-07-06,6.788170,6.802130,6.627710,6.781200,5.293391,27324439
2010-07-07,6.781200,6.802130,6.669570,6.718410,5.244378,15400187
2010-07-08,6.823050,7.116070,6.774220,6.878870,5.369632,32754066
2010-07-09,6.962590,6.962590,6.816080,6.837010,5.336957,12854512
2010-07-12,6.837010,7.290480,6.802130,6.976540,5.445873,39531066
2010-07-13,7.116070,7.116070,6.906770,6.962590,5.434984,13198522
2010-07-14,7.081190,7.081190,6.948630,7.011420,5.473100,18847456
2010-07-15,7.081190,7.220720,7.011420,7.046300,5.500328,17058603
2010-07-16,7.046300,7.220720,6.941660,7.046300,5.500328,21701307
2010-07-19,6.969560,7.116070,6.962590,7.011420,5.473100,13095319
2010-07-20,7.046300,7.081190,6.955610,6.976540,5.445873,14047081
2010-07-21,6.976540,7.046300,6.809100,6.823050,5.326059,22416561
2010-07-22,6.920730,7.046300,6.830030,6.843980,5.342398,15573626
2010-07-23,6.969560,6.969560,6.843980,6.892820,5.380522,8583053
2010-07-26,6.920730,6.962590,6.864910,6.899800,5.385971,5646066
2010-07-27,6.920730,6.962590,6.837010,6.837010,5.336957,5241855
2010-07-28,6.837010,6.927700,6.816080,6.892820,5.380522,4829042
2010-07-29,6.920730,7.011420,6.892820,6.927700,5.407749,9861624
2010-07-30,6.927700,7.220720,6.878870,7.011420,5.473100,30794641
2010-08-02,7.150950,7.360250,7.116070,7.220720,5.636479,37005458
2010-08-03,7.255600,7.255600,7.116070,7.185830,5.609245,10682948
2010-08-04,7.255600,7.674190,7.116070,7.604430,5.936004,39949611
2010-08-05,7.604430,7.953250,7.430010,7.464900,5.827086,54514141
2010-08-06,7.395130,7.778840,7.395130,7.639310,5.963231,20361100
2010-08-09,7.743960,7.918370,7.674190,7.778840,6.072147,25565687
2010-08-10,7.778840,7.883490,7.639310,7.674190,5.990458,19849385
2010-08-11,7.534660,7.743960,7.430010,7.534660,5.881541,14461326
2010-08-12,7.395130,7.709080,7.395130,7.709080,6.017693,11836816
2010-08-13,7.674190,7.709080,7.534660,7.639310,5.963231,8780859
2010-08-16,7.499780,7.848610,7.499780,7.778840,6.072147,17462815
2010-08-17,7.778840,8.023020,7.778840,8.023020,6.262753,38990683
2010-08-18,8.023020,8.057900,7.743960,7.743960,6.044920,17892828
2010-08-19,7.709080,7.883490,7.464900,7.883490,6.153837,27613981
2010-08-20,7.918370,8.057900,7.813720,7.953250,6.208291,58000110
2010-08-23,7.883490,8.441610,7.848610,8.302080,6.480588,56874910
2010-08-24,8.302080,8.406730,8.162550,8.406730,6.562277,21459066
2010-08-25,8.232320,8.232320,7.848610,7.848610,6.126610,32045978
2010-08-26,7.674190,7.743960,7.325370,7.395130,5.772624,23329621
2010-08-27,7.464900,7.569540,7.395130,7.464900,5.827086,8028337
2010-08-30,7.569540,7.674190,7.360250,7.395130,5.772624,9788522
2010-08-31,7.185830,7.395130,7.116070,7.150950,5.582017,9266773
2010-09-01,7.255600,7.325370,7.185830,7.290480,5.690935,4308727
2010-09-02,7.325370,7.430010,7.290480,7.290480,5.690935,6362754
2010-09-03,7.395130,7.430010,7.325370,7.325370,5.718170,5851039
2010-09-06,7.395130,7.464900,7.325370,7.325370,5.718170,4158223
2010-09-07,7.395130,7.499780,7.325370,7.360250,5.745396,4910745
2010-09-08,7.464900,7.464900,7.220720,7.325370,5.718170,5132918
2010-09-09,7.325370,7.430010,7.150950,7.185830,5.609245,5064116
2010-09-10,7.255600,7.360250,7.220720,7.255600,5.663707,3885881
2010-09-13,7.325370,7.534660,7.325370,7.499780,5.854313,12017421
2010-09-14,7.534660,7.569540,7.395130,7.464900,5.827086,4364629
2010-09-15,7.464900,7.604430,7.360250,7.360250,5.745396,6249518
2010-09-16,7.430010,7.430010,7.150950,7.185830,5.609245,10080931
2010-09-17,7.290480,7.360250,7.220720,7.255600,5.663707,7083742
2010-09-20,7.325370,7.325370,7.255600,7.255600,5.663707,3627874
2010-09-21,7.360250,7.360250,7.220720,7.290480,5.690935,5276256
2010-09-23,7.290480,7.674190,7.290480,7.639310,5.963231,17974530
2010-09-24,7.639310,7.639310,7.499780,7.569540,5.908768,7360384
2010-09-27,7.639310,7.674190,7.499780,7.499780,5.854313,6129114
2010-09-28,7.569540,7.569540,7.395130,7.395130,5.772624,2816583
2010-09-29,7.464900,7.569540,7.430010,7.499780,5.854313,3976184
2010-09-30,7.499780,7.569540,7.395130,7.464900,5.827086,2525608
2010-10-01,7.430010,7.534660,7.395130,7.430010,5.799851,2515574
2010-10-04,7.464900,7.674190,7.395130,7.534660,5.881541,10836320
2010-10-05,7.464900,7.569540,7.430010,7.430010,5.799851,5342191
2010-10-06,7.499780,7.639310,7.464900,7.569540,5.908768,10780418
2010-10-07,7.639310,7.883490,7.604430,7.639310,5.963231,18255472
2010-10-08,7.674190,7.674190,7.534660,7.569540,5.908768,4561001
2010-10-11,7.569540,7.569540,7.325370,7.360250,5.745396,4482165
2010-10-12,7.395130,7.430010,7.150950,7.220720,5.636479,9064667
2010-10-13,7.220720,7.290480,7.081190,7.116070,5.554790,9513314
2010-10-14,7.185830,7.255600,7.185830,7.220720,5.636479,3461602
2010-10-15,7.150950,7.360250,7.150950,7.255600,5.663707,4320194
2010-10-18,7.255600,7.255600,7.116070,7.150950,5.582017,3983351
2010-10-19,7.150950,7.220720,7.116070,7.116070,5.554790,2610177
2010-10-20,7.046300,7.185830,7.011420,7.116070,5.554790,1927890
2010-10-21,7.150950,7.185830,7.081190,7.081190,5.527563,1939357
2010-10-22,7.081190,7.150950,7.081190,7.081190,5.527563,1317272
2010-10-25,7.081190,7.325370,7.081190,7.255600,5.663707,5293456
2010-10-26,7.290480,7.325370,7.185830,7.185830,5.609245,3365566
2010-10-27,7.255600,7.290480,7.150950,7.150950,5.582017,2226032
2010-10-28,7.150950,7.220720,7.081190,7.150950,5.582017,3831413
2010-10-29,7.150950,7.150950,7.046300,7.081190,5.527563,2415238
2010-11-01,7.185830,7.220720,7.116070,7.116070,5.554790,3074591
2010-11-02,7.150950,7.255600,7.116070,7.116070,5.554790,3354099
2010-11-03,7.185830,7.185830,6.976540,7.011420,5.473100,4288660
2010-11-04,7.081190,7.185830,7.046300,7.150950,5.582017,3127626
2010-11-05,7.255600,7.325370,7.220720,7.255600,5.663707,6258118
2010-11-08,7.325370,7.325370,7.220720,7.220720,5.636479,3225095
2010-11-09,7.220720,7.255600,7.185830,7.185830,5.609245,2451072
2010-11-10,7.185830,7.220720,7.081190,7.116070,5.554790,6296819
2010-11-11,7.116070,7.185830,7.081190,7.116070,5.554790,4361762
2010-11-12,7.116070,7.116070,7.011420,7.011420,5.473100,7804730
2010-11-15,7.011420,7.081190,6.976540,7.081190,5.527563,5567231
2010-11-16,7.081190,7.150950,7.011420,7.150950,5.582017,4423397
2010-11-17,7.116070,7.220720,7.046300,7.220720,5.636479,7545289
2010-11-18,7.261080,7.296160,7.190930,7.226000,5.640601,5054495
2010-11-19,7.261080,7.296160,7.190930,7.190930,5.613225,2819456
2010-11-22,7.190930,7.226000,7.155850,7.190930,5.613225,1860157
2010-11-23,7.190930,7.190930,7.085690,7.120770,5.558459,2766716
2010-11-24,7.050620,7.120770,7.015540,7.050620,5.503700,4053859
2010-11-25,7.120770,7.120770,7.050620,7.120770,5.558459,2089647
2010-11-26,7.120770,7.120770,7.050620,7.050620,5.503700,2366177
2010-11-29,7.120770,7.155850,7.015540,7.085690,5.531076,3989716
2010-11-30,7.120770,7.120770,7.050620,7.085690,5.531076,4631149
2010-12-01,7.120770,7.331240,7.120770,7.226000,5.640601,24558347
2010-12-02,7.296160,7.366310,7.226000,7.261080,5.667984,18806827
2010-12-03,7.296160,7.331240,7.226000,7.296160,5.695368,21778802
2010-12-06,7.296160,7.787250,7.296160,7.787250,6.078712,109371523
2010-12-07,7.787250,8.067870,7.682010,7.857400,6.133471,116286175
2010-12-08,7.927560,7.997710,7.752170,7.787250,6.078712,29004193
2010-12-09,7.892480,8.032790,7.857400,7.857400,6.133471,51990316
2010-12-10,7.857400,7.892480,7.717090,7.857400,6.133471,29350567
2010-12-13,7.857400,7.997710,7.857400,7.892480,6.160855,32714529
2010-12-14,7.997710,7.997710,7.822320,7.892480,6.160855,19520957
2010-12-15,7.787250,7.892480,7.752170,7.822320,6.106087,53026587
2010-12-16,7.857400,7.927560,7.787250,7.787250,6.078712,27216732
2010-12-17,7.822320,7.997710,7.787250,7.997710,6.242997,37858825
2010-12-20,8.067870,8.138020,7.962630,7.997710,6.242997,58964835
2010-12-21,7.997710,8.032790,7.892480,7.962630,6.215613,15700864
2010-12-22,7.997710,8.067870,7.962630,7.997710,6.242997,13093794
2010-12-23,8.032790,8.102950,7.962630,7.997710,6.242997,21315545
2010-12-24,8.032790,8.032790,7.927560,7.927560,6.188237,14549135
2010-12-27,7.997710,8.278330,7.962630,8.208180,6.407290,55977181
2010-12-28,8.208180,8.243260,8.102950,8.173100,6.379906,20758210
2010-12-29,8.208180,8.664190,8.173100,8.488800,6.626341,97184288
2010-12-30,8.488800,8.523880,8.383570,8.383570,6.544198,27906629
2010-12-31,8.453720,8.734340,8.418640,8.488800,6.626341,46082001
2011-01-03,8.629110,9.050040,8.558960,9.050040,7.064444,76510177
2011-01-04,9.050040,9.050040,8.769420,8.839580,6.900159,47165311
2011-01-05,8.839580,8.979890,8.418640,8.558960,6.681108,55543857
2011-01-06,8.629110,8.629110,8.418640,8.558960,6.681108,30764572
2011-01-07,8.558960,8.558960,8.208180,8.243260,6.434673,31862135
2011-01-10,8.313410,8.523880,8.278330,8.523880,6.653724,27667161
2011-01-11,8.523880,8.629110,8.453720,8.594030,6.708484,22301927
2011-01-12,8.664190,8.699270,8.558960,8.629110,6.735867,22934808
2011-01-13,8.699270,8.734340,8.523880,8.558960,6.681108,19932899
2011-01-14,8.558960,8.629110,8.488800,8.523880,6.653724,9484662
2011-01-17,8.629110,8.629110,8.383570,8.383570,6.544198,17080659
2011-01-18,8.418640,8.699270,8.383570,8.594030,6.708484,21459511
2011-01-19,8.699270,8.909730,8.664190,8.734340,6.818008,38300701
2011-01-20,8.804500,8.944810,8.769420,8.839580,6.900159,24957461
2011-01-21,8.839580,9.014970,8.699270,8.909730,6.954918,53492695
2011-01-24,9.014970,9.014970,8.839580,8.909730,6.954918,21297014
2011-01-25,8.979890,9.260510,8.979890,9.225430,7.201353,47878015
2011-01-26,9.330660,9.400820,9.155280,9.330660,7.283494,32071670
2011-01-27,9.330660,9.330660,9.120200,9.225430,7.201353,20054059
2011-01-28,9.295590,9.400820,9.225430,9.295590,7.256120,24249034
2011-02-08,9.400820,9.821750,9.295590,9.681440,7.557314,56049876
2011-02-09,9.751600,9.856830,9.576210,9.751600,7.612080,29084016
2011-02-10,9.751600,9.751600,9.295590,9.295590,7.256120,38420436
2011-02-11,9.330660,9.400820,8.769420,8.944810,6.982300,41942618
2011-02-14,9.050040,9.225430,9.014970,9.190350,7.173969,18453326
2011-02-15,9.155280,9.400820,8.909730,9.400820,7.338263,31383198
2011-02-16,9.435900,9.997140,9.435900,9.786670,7.639455,86396804
2011-02-17,10.137500,10.137500,9.681440,9.786670,7.639455,72767056
2011-02-18,9.891910,9.997140,9.786670,9.891910,7.721604,35561068
2011-02-21,9.891910,9.997140,9.786670,9.926990,7.748989,22454445
2011-02-22,9.786670,9.786670,9.506050,9.751600,7.612080,31934831
2011-02-23,9.681440,9.751600,9.365740,9.400820,7.338263,27695669
2011-02-24,9.400820,9.681440,9.400820,9.576210,7.475171,20089694
2011-02-25,9.681440,9.681440,9.225430,9.470980,7.393027,22783715
2011-03-01,9.576210,9.681440,9.506050,9.646360,7.529930,14179954
2011-03-02,9.611290,9.681440,9.541130,9.681440,7.557314,12220019
2011-03-03,9.751600,9.926990,9.611290,9.891910,7.721604,29766786
2011-03-04,9.926990,9.926990,9.681440,9.681440,7.557314,16868273
2011-03-07,9.716520,9.786670,9.541130,9.541130,7.447788,9423369
2011-03-08,9.541130,9.681440,9.400820,9.400820,7.338263,12046119
2011-03-09,9.506050,9.576210,9.260510,9.295590,7.256120,17092062
2011-03-10,9.295590,9.365740,9.155280,9.190350,7.173969,9175349
2011-03-11,9.050040,9.120200,9.014970,9.050040,7.064444,8109144
2011-03-14,8.839580,8.979890,8.418640,8.629110,6.735867,25132786
2011-03-15,8.488800,8.664190,8.032790,8.243260,6.434673,27226710
2011-03-16,8.348490,8.523880,8.313410,8.418640,6.571574,8811870
2011-03-17,8.067870,8.383570,8.067870,8.278330,6.462048,8712091
2011-03-18,8.418640,8.523880,8.348490,8.418640,6.571574,8773384
2011-03-21,8.523880,8.979890,8.418640,8.979890,7.009684,22512887
2011-03-22,9.120200,9.330660,8.979890,8.979890,7.009684,19854502
2011-03-23,8.979890,9.190350,8.979890,9.050040,7.064444,10478171
2011-03-24,9.085120,9.120200,8.979890,9.014970,7.037068,6914652
2011-03-25,9.050040,9.085120,8.839580,8.839580,6.900159,9017128
2011-03-28,8.874650,8.944810,8.769420,8.804500,6.872775,4286201
2011-03-29,8.839580,8.979890,8.804500,8.839580,6.900159,4197825
2011-03-30,8.979890,9.014970,8.874650,8.874650,6.927534,4987501
2011-03-31,8.944810,8.979890,8.664190,8.769420,6.845392,8908797
2011-04-01,8.839580,8.839580,8.734340,8.769420,6.845392,3745971
2011-04-06,8.839580,8.909730,8.804500,8.874650,6.927534,7460583
2011-04-07,8.874650,8.874650,8.804500,8.804500,6.872775,3914169
2011-04-08,8.839580,8.909730,8.804500,8.839580,6.900159,4970396
2011-04-11,8.909730,8.979890,8.769420,8.769420,6.845392,9333569
2011-04-12,8.769420,8.839580,8.488800,8.523880,6.653724,10345608
2011-04-13,8.558960,8.629110,8.453720,8.523880,6.653724,6432864
2011-04-14,8.594030,8.629110,8.453720,8.453720,6.598957,5774326
2011-04-15,8.453720,8.558960,8.453720,8.453720,6.598957,6518389
2011-04-18,8.558960,8.594030,8.278330,8.278330,6.462048,5480692
2011-04-19,8.208180,8.278330,7.997710,8.032790,6.270380,8226027
2011-04-20,8.138020,8.313410,8.067870,8.278330,6.462048,6452820
2011-04-21,8.453720,8.769420,8.418640,8.629110,6.735867,18011450
2011-04-22,8.629110,8.699270,8.488800,8.523880,6.653724,10252957
2011-04-25,8.664190,8.734340,8.594030,8.664190,6.763250,9645733
2011-04-26,8.418640,8.523880,8.313410,8.383570,6.544198,6837680
2011-04-27,8.418640,8.629110,8.418640,8.488800,6.626341,9752639
2011-04-28,8.558960,8.769420,8.523880,8.558960,6.681108,15960289
2011-04-29,8.664190,8.664190,8.383570,8.418640,6.571574,7901034
2011-05-03,8.453720,8.523880,8.383570,8.418640,6.571574,4376001
2011-05-04,8.348490,8.418640,8.208180,8.383570,6.544198,8127674
2011-05-05,8.348490,8.453720,8.278330,8.418640,6.571574,6216202
2011-05-06,8.418640,8.418640,8.243260,8.348490,6.516815,4847811
2011-05-09,8.348490,8.629110,8.348490,8.558960,6.681108,8352888
2011-05-10,8.629110,8.629110,8.488800,8.523880,6.653724,3881385
2011-05-11,8.558960,8.594030,8.418640,8.453720,6.598957,4210654
2011-05-12,8.418640,8.453720,8.348490,8.418640,6.571574,5181357
2011-05-13,8.418640,8.453720,8.278330,8.313410,6.489431,7146994
2011-05-16,8.313410,8.383570,8.208180,8.208180,6.407290,4162190
2011-05-17,8.208180,8.348490,8.173100,8.278330,6.462048,4179295
2011-05-18,8.348490,8.383570,8.243260,8.348490,6.516815,5303942
2011-05-19,8.348490,8.488800,8.243260,8.243260,6.434673,7248197
2011-05-20,8.278330,8.383570,8.138020,8.173100,6.379906,5617531
2011-05-23,8.138020,8.208180,8.067870,8.173100,6.379906,5181357
2011-05-24,8.313410,8.313410,8.138020,8.208180,6.407290,6847658
2011-05-25,8.208180,8.208180,8.138020,8.138020,6.352522,3727441
2011-05-26,8.208180,8.243260,8.173100,8.173100,6.379906,2866495
2011-05-27,8.208180,8.243260,8.138020,8.138020,6.352522,2491612
2011-05-30,8.102950,8.208180,8.102950,8.138020,6.352522,3576348
2011-05-31,8.138020,8.313410,8.138020,8.243260,6.434673,7276706
2011-06-01,8.348490,8.348490,8.243260,8.313410,6.489431,5848447
2011-06-02,8.313410,8.313410,8.173100,8.208180,6.407290,4140809
2011-06-03,8.208180,8.453720,8.208180,8.383570,6.544198,9540253
2011-06-07,8.348490,8.488800,8.348490,8.418640,6.571574,4748033
2011-06-08,8.418640,8.453720,8.313410,8.313410,6.489431,5621807
2011-06-09,8.313410,8.488800,8.313410,8.453720,6.598957,5288262
2011-06-10,8.488800,8.523880,8.243260,8.278330,6.462048,6331660
2011-06-13,8.243260,8.348490,7.997710,8.102950,6.325147,6223329
2011-06-14,8.138020,8.243260,8.102950,8.138020,6.352522,3546414
2011-06-15,8.138020,8.173100,8.067870,8.102950,6.325147,5884082
2011-06-16,7.997710,8.067870,7.857400,7.857400,6.133471,7969454
2011-06-17,7.927560,7.962630,7.857400,7.892480,6.160855,3604856
2011-06-20,7.927560,7.997710,7.717090,7.717090,6.023945,3590602
2011-06-21,7.787250,7.892480,7.752170,7.822320,6.106087,2350497
2011-06-22,7.857400,7.997710,7.857400,7.927560,6.188237,4464377
2011-06-23,7.962630,7.962630,7.822320,7.892480,6.160855,2480209
2011-06-24,7.857400,7.892480,7.822320,7.857400,6.133471,3037544
2011-06-27,7.787250,7.892480,7.717090,7.822320,6.106087,2949168
2011-06-28,7.857400,7.892480,7.822320,7.892480,6.160855,2193702
2011-06-29,7.927560,8.032790,7.857400,7.962630,6.215613,3734568
2011-06-30,7.997710,8.032790,7.892480,7.962630,6.215613,5419400
2011-07-01,7.997710,8.208180,7.997710,8.173100,6.379906,12227146
2011-07-04,8.278330,8.348490,8.243260,8.278330,6.462048,8915924
2011-07-05,8.278330,8.278330,8.138020,8.138020,6.352522,2483060
2011-07-06,8.173100,8.208180,8.102950,8.138020,6.352522,2695446
2011-07-07,8.138020,8.208180,8.032790,8.173100,6.379906,5878381
2011-07-08,8.243260,8.278330,8.138020,8.138020,6.352522,5054495
2011-07-11,8.102950,8.138020,7.997710,7.997710,6.242997,3088858
2011-07-12,7.927560,7.962630,7.822320,7.822320,6.106087,7231093
2011-07-13,7.822320,7.927560,7.822320,7.892480,6.160855,3517906
2011-07-14,7.892480,7.927560,7.787250,7.822320,6.106087,2963422
2011-07-15,7.892480,7.997710,7.857400,7.927560,6.188237,2701147
2011-07-18,7.927560,7.997710,7.892480,7.927560,6.188237,2788097
2011-07-19,7.927560,8.278330,7.892480,8.102950,6.325147,8405628
2011-07-20,8.138020,8.278330,8.102950,8.243260,6.434673,7731411
2011-07-21,8.243260,8.278330,8.173100,8.173100,6.379906,2565734
2011-07-22,8.243260,8.313410,8.138020,8.208180,6.407290,7229667
2011-07-25,8.243260,8.243260,8.067870,8.102950,6.325147,3379641
2011-07-26,8.102950,8.173100,8.067870,8.173100,6.379906,4194974
2011-07-27,8.208180,8.208180,8.102950,8.173100,6.379906,4509990
